MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,RoomsPerBedroom,PopulationPerRoom,OccupancyRate,IncomePerPerson,DistanceFromCenter
7.8705,52.0,8.096774193548388,1.118279569892473,547.0,2.9408602150537635,34.03,-118.5,5.00001,7.240378140815703,67.55776058051562,0.36321376656191195,143.88482606236778,2.89753227764593
7.7572,52.0,7.070247933884297,1.012396694214876,671.0,2.772727272727273,34.03,-118.5,5.00001,6.983666571235468,94.90472065053045,0.3921682671509523,115.60655720475923,2.89753227764593
6.48,44.0,6.045070422535211,1.1098591549295775,851.0,2.397183098591549,34.03,-118.5,5.00001,5.446695600058533,140.77583878125685,0.39655165853875174,76.14571083884171,2.89753227764593
3.8571,37.0,4.411700975081256,0.980498374864572,1468.0,1.590465872156013,34.03,-118.51,5.00001,4.499442924877547,332.7513980526669,0.3605107237840378,26.274523142864766,2.8943799508703068
5.0867,24.0,4.703868103994927,1.11287254280279,2713.0,1.7203551046290424,34.02,-118.52,5.00001,4.226776828702532,576.7592464883618,0.3657319254840595,18.749354950700575,2.9007659850460197
4.252,31.0,3.978295819935691,1.0393890675241158,1985.0,1.5956591639871385,34.03,-118.49,4.367,3.827529186816467,498.9572397044239,0.4010910287013054,21.420654901047527,2.9007156530759817
3.6451,32.0,3.748527679623086,1.050647820965842,2767.0,1.6295641931684337,34.03,-118.5,3.833,3.5678217162773134,738.1562838351343,0.4347210152150379,13.173473070772147,2.89753227764593
3.3266,28.0,3.5210199862164027,1.0213645761543764,2313.0,1.5940730530668503,34.02,-118.5,4.833,3.4473650457984606,656.9117335723379,0.45273034705192133,14.382187628887944,2.9070189713863233
2.775,24.0,3.1007423117709436,1.0742311770943795,1492.0,1.5821845174973488,34.02,-118.5,2.917,2.8864731273996456,481.17494741861304,0.5102597533601411,18.599195697989813,2.9070189713863233
2.9934,35.0,3.349425287356322,1.0735632183908046,1334.0,1.5333333333333334,34.02,-118.5,3.5,3.119911440767716,398.27716317737406,0.45778984273261386,22.439280342999037,2.9070189713863233
3.1433,25.0,4.355450236966824,1.1658767772511849,1014.0,1.6018957345971565,34.01,-118.52,5.00001,3.735769153466295,232.8116984512858,0.3677909928140376,30.999013776135094,2.9102764988914767
4.5208,32.0,4.606459330143541,1.076555023923445,1456.0,1.7416267942583732,34.03,-118.49,4.421,4.278884914280236,316.0778332274555,0.37808353256872673,31.04945052812538,2.9007156530759817
3.6769,31.0,4.23489932885906,1.0845637583892618,1208.0,1.621476510067114,34.03,-118.49,4.5,3.9046993700482293,285.24874405378307,0.3828842202064202,30.437913882087816,2.9007156530759817
4.1365,27.0,4.014443500424809,1.0067969413763806,1945.0,1.6525063721325404,34.02,-118.49,4.708,3.9873378117328238,484.500408411221,0.41164010910044263,21.2673521741556,2.910191969613002
2.8981,32.0,4.002232142857143,1.0625,1143.0,2.5513392857142856,34.03,-118.48,3.536,3.766803177462556,285.5905588708475,0.6374789260509989,25.355205577117054,2.9039299750510517
2.9125,28.0,3.748159057437408,1.1075110456553756,1548.0,2.279823269513991,34.02,-118.49,4.75,3.384305454862495,413.0026403030284,0.6082513111973908,18.81459947105,2.910191969613002
3.1563,29.0,3.416141235813367,1.0075662042875158,1238.0,1.5611601513240858,34.02,-118.49,3.3,3.3904847451133886,362.3970884529748,0.4569950674060212,25.495153452750277,2.910191969613002
8.9616,47.0,7.061371841155235,1.0,724.0,2.6137184115523464,34.04,-118.48,5.00001,7.0613647797904555,102.52963783194801,0.3701430968662383,123.77900535389641,2.8944677058139745
4.3158,49.0,5.478260869565218,1.0739130434782609,1435.0,2.079710144927536,34.04,-118.48,5.00001,5.101209824784374,261.9443966291974,0.37962956033217016,30.07526130308344,2.8944677058139745
3.9659,40.0,5.324427480916031,1.0877862595419847,610.0,2.3282442748091605,34.04,-118.48,5.00001,4.894732342386408,114.56628672661854,0.43727590353671203,65.01475399177909,2.8944677058139745
3.6667,36.0,5.078,1.07,979.0,1.958,34.04,-118.48,5.00001,4.7457899572056474,192.79240000149665,0.3855848000029933,37.453523965828886,2.8944677058139745
4.516,32.0,4.120396600566572,1.0594900849858355,1310.0,1.855524079320113,34.04,-118.47,3.5,3.8890337624895244,317.93048316984493,0.45032646341337806,34.4732824164326,2.8977234685180058
3.3889,32.0,4.0864864864864865,1.0594594594594595,1323.0,1.787837837837838,34.03,-118.47,3.479,3.8571392164757397,323.74992077548234,0.43749989293984104,25.61526831019254,2.9071751409228876
3.5076,39.0,4.08,1.0693333333333332,1074.0,2.864,34.03,-118.48,3.818,3.8154577785619286,263.2352295992084,0.7019606122645557,32.65921784668601,2.9039299750510517
3.7381,29.0,3.993924665856622,1.071688942891859,1523.0,1.850546780072904,34.03,-118.47,2.906,3.726753892155949,381.32908006272197,0.4633403159935868,24.54432040410747,2.9071751409228876
3.5987,31.0,4.2272,1.0896,1303.0,2.0848,34.03,-118.47,3.405,3.8795852793820864,308.24178930691966,0.49318686289107144,27.618572503746297,2.9071751409228876
1.3333,19.0,3.3161764705882355,1.0441176470588236,414.0,1.5220588235294117,34.03,-118.48,3.1,3.176053296174308,124.84253441555502,0.45897990593954047,32.205313931871224,2.9039299750510517
2.5261,22.0,2.5966735966735968,1.004158004158004,1106.0,2.2993762993762994,34.02,-118.48,3.75,2.5859187498407485,425.9293796060595,0.8855080657090635,22.839963812983754,2.9133958364767376
2.7072,29.0,3.2546201232032854,1.1129363449691991,1019.0,2.0924024640657084,34.02,-118.48,3.75,2.9243516159423675,313.0932791946833,0.6429020106667008,26.56722274134718,2.9133958364767376
3.1635,30.0,3.5050675675675675,1.160472972972973,1026.0,1.733108108108108,34.02,-118.49,3.667,3.020375854348609,292.71895263150844,0.49445769025592634,30.83333330328135,2.910191969613002
2.75,27.0,3.296979865771812,1.058724832214765,1042.0,1.748322147651007,34.03,-118.46,3.273,3.1141016545093723,316.0467234789582,0.5302797373808024,26.39155467716741,2.9104510475182397
3.125,39.0,4.380281690140845,0.9964788732394366,886.0,3.119718309859155,34.03,-118.46,3.25,4.395755306026477,202.27005028561553,0.7122184869211814,35.27088032136469,2.9104510475182397
2.2794,52.0,4.023076923076923,0.953846153846154,317.0,2.4384615384615387,34.03,-118.46,3.375,4.217737513662283,78.79539150401358,0.60611839618472,71.90536254919444,2.9104510475182397
2.6639,29.0,2.91125,1.04125,1953.0,2.44125,34.02,-118.46,2.333,2.7959156821938227,670.8456261586514,0.8385570326983143,13.64004095563746,2.919895768687644
2.3382,38.0,3.703767123287671,1.1147260273972603,1759.0,3.011986301369863,34.02,-118.47,2.975,3.3225776645386236,474.9217395495627,0.8132221567629498,13.292779981072893,2.916630470251588
2.0745,35.0,4.176229508196721,1.0573770491803278,2223.0,3.0368852459016393,34.02,-118.47,3.325,3.949608667811958,532.2982042387027,0.7271833391239109,9.331983801470093,2.916630470251588
2.2917,30.0,3.606761565836299,1.083629893238434,1425.0,2.5355871886121,34.02,-118.48,3.308,3.3284041534267095,395.0911583417706,0.703009178544076,16.082105251872207,2.9133958364767376
2.7019,25.0,3.751184834123223,1.0900473933649288,983.0,2.329383886255924,34.02,-118.48,2.938,3.4413011908062994,262.0504670970959,0.6209726708461989,27.486266503065856,2.9133958364767376
1.5132,28.0,2.567219152854512,1.0718232044198894,716.0,1.3186003683241252,34.02,-118.49,4.5,2.3951867687518638,278.90089566485915,0.5136296421083962,21.134078182773635,2.910191969613002
2.3098,52.0,2.7037037037037037,1.093681917211329,679.0,1.4793028322440087,34.0,-118.51,5.00001,2.472109293429949,251.1368934151216,0.5471392013401342,34.01767299850122,2.9228809931298954
4.0893,31.0,3.6457800511508953,1.0281329923273657,1410.0,1.80306905370844,34.01,-118.48,3.815,3.5460164515113624,386.7484032138718,0.49456317546530926,29.002127639005582,2.9228652551905325
3.2061,41.0,3.868263473053892,1.1122754491017963,1058.0,1.583832335329341,34.0,-118.48,3.7,3.477789605432764,273.5076692325375,0.4094426186115831,30.303402617860677,2.932338196729703
3.4852,30.0,3.416204217536071,1.0588235294117647,1561.0,1.732519422863485,34.01,-118.48,4.25,3.226412047172689,456.9397622798162,0.5071473499221045,22.326713630796466,2.9228652551905325
3.0369,32.0,3.4553752535496955,1.0862068965517242,1463.0,1.4837728194726163,34.0,-118.49,5.00001,3.181136193650526,423.3981750893453,0.42940991388371724,20.758031428053293,2.9291550488152764
4.4,31.0,4.665816326530612,1.1683673469387754,719.0,1.8341836734693877,34.01,-118.48,3.538,3.993446363687829,154.09947490049527,0.3931109053584063,61.19610561725159,2.9228652551905325
4.2813,28.0,4.496428571428571,1.0785714285714283,668.0,2.3857142857142857,34.0,-118.47,3.844,4.168870307007664,148.56231803220888,0.5305797072578888,64.09131726932438,2.935551958320618
3.1304,42.0,4.073717948717949,0.9647435897435898,574.0,1.8397435897435896,34.0,-118.47,3.405,4.22258698522545,140.90319121809938,0.4516127923657032,54.53658527084219,2.935551958320618
3.9722,25.0,4.149,1.067,1749.0,1.749,34.0,-118.48,4.5,3.8884687080893086,421.5472592076984,0.4215472592076984,22.71126356620282,2.932338196729703
3.6121,29.0,4.006960556844548,1.111368909512761,741.0,1.7192575406032482,34.0,-118.48,5.0,3.6054247308182488,184.92815303761785,0.4290676404585101,48.74628873313591,2.932338196729703
2.6736,52.0,3.692934782608696,1.0733695652173914,521.0,1.4157608695652173,34.0,-118.48,5.00001,3.4405031237844317,141.08016783112453,0.3833700212802296,51.3166985579334,2.932338196729703
3.2609,22.0,3.6596638655462184,1.024159663865546,1268.0,1.3319327731092436,33.99,-118.5,5.00001,3.573329844297425,346.47981347623926,0.36394938390361264,25.716876951327382,2.935499497530191
2.7254,41.0,3.834829443447038,0.985637342908438,986.0,1.770197486535009,34.02,-118.47,4.444,3.8907064351120506,257.1169741506767,0.4616103665182705,27.6409736027982,2.916630470251588
4.793,44.0,4.854910714285714,1.0602678571428572,1019.0,2.2745535714285716,34.01,-118.47,4.708,4.578943049754766,209.89053148001926,0.468505650625043,47.036310061789685,2.9260894210532986
4.4211,41.0,5.656903765690377,1.165271966527197,1047.0,2.190376569037657,34.01,-118.47,4.629,4.854573930904238,185.08354716348538,0.38720407356377695,42.22636099118781,2.9260894210532986
3.755,40.0,3.876543209876543,1.0776014109347445,1023.0,1.804232804232804,34.01,-118.48,3.983,3.5973780037425067,263.8948363838161,0.4654229918585821,36.70576731504813,2.9228652551905325
2.5417,41.0,3.632850241545894,0.9710144927536232,482.0,2.3285024154589373,34.01,-118.47,4.182,3.7412896793683403,132.67815496758234,0.6409572703747939,52.73236503582497,2.9260894210532986
4.0,48.0,5.4485049833887045,1.069767441860465,664.0,2.2059800664451825,34.01,-118.46,5.00001,5.093162940863214,121.86827031564063,0.40487797447056684,60.24096376469734,2.92934417574993
6.8901,46.0,5.12639405204461,0.8884758364312267,688.0,2.557620817843866,34.01,-118.46,5.00001,5.769867982868254,134.20737048456658,0.4989121579351917,100.14680218001918,2.92934417574993
6.1014,44.0,5.280104712041885,0.8979057591623036,958.0,2.507853403141361,34.01,-118.47,4.801,5.8804599232195605,181.43576137408982,0.4749627261101827,63.68893521535602,2.9260894210532986
2.9167,43.0,4.64,1.216,393.0,1.572,34.01,-118.47,4.611,3.8157863357020267,84.69825760813414,0.33879303043253656,74.21628479843184,2.9260894210532986
3.7727,27.0,4.222748815165877,1.1161137440758293,837.0,1.9834123222748816,34.01,-118.47,4.13,3.783436100615639,198.21207427301044,0.46969685846684944,45.074074020222135,2.9260894210532986
3.4583,41.0,4.582945736434109,1.0852713178294573,1212.0,1.8790697674418604,34.02,-118.45,4.219,4.2228532517995045,264.458670305872,0.41001344233468523,28.53382835929552,2.923191629024685
6.3521,45.0,5.616438356164384,0.9178082191780822,565.0,2.5799086757990866,34.02,-118.45,4.934,6.119396317672669,100.59754306433989,0.45934951170931454,112.42654847358133,2.923191629024685
3.0476,45.0,4.366245694603903,1.113662456946039,1690.0,1.9402985074626864,34.02,-118.46,4.562,3.9206150362312413,387.060126970978,0.44438590926633526,18.03313608400406,2.919895768687644
6.0436,46.0,5.131736526946108,1.001996007984032,1225.0,2.4451097804391217,34.02,-118.46,4.73,5.121508832916484,238.71057191987686,0.4764682074249039,49.33551016380774,2.919895768687644
5.2571,39.0,4.716906946264745,1.017038007863696,1569.0,2.056356487549148,34.02,-118.46,4.054,4.6378820377525845,332.6331609338422,0.4359543393628338,33.50605479062711,2.919895768687644
2.125,39.0,4.096153846153846,0.8461538461538461,138.0,2.6538461538461537,34.03,-118.37,1.964,4.840903369841471,33.690132620249315,0.6478871657740253,153.98550613053982,2.9413002736884923
3.9537,44.0,4.4282407407407405,1.0208333333333333,1295.0,2.997685185185185,34.03,-118.38,2.664,4.337864231389234,292.441125805245,0.6769470504751042,30.53050190692625,2.9377524231970296
3.9615,45.0,4.361746361746362,1.0103950103950103,1343.0,2.7920997920997923,34.02,-118.38,2.686,4.316868155527608,307.9041238789878,0.6401333136777293,29.49739387230276,2.9471096518453477
3.5909,38.0,4.2630662020905925,1.10801393728223,1312.0,2.2857142857142856,34.02,-118.39,2.794,3.847480804317639,307.7596335700737,0.536166609007097,27.369664613285313,2.943602775511668
3.4375,45.0,4.205333333333333,1.1226666666666667,1042.0,2.7786666666666666,34.02,-118.39,3.145,3.7458398938480753,247.78053714793825,0.6607480990611686,32.98944334645926,2.943602775511668
4.7612,18.0,4.9625,1.0807291666666667,3922.0,2.042708333333333,34.01,-118.38,3.041,4.591802980114833,790.3272966594867,0.41162880034348265,12.13972462719538,2.956471088984304
2.3571,25.0,3.7448979591836737,0.9693877551020408,543.0,1.846938775510204,34.01,-118.39,3.406,3.8631539095885987,144.99723648575156,0.49318787920323653,43.40883969906291,2.9529753300696613
4.1296,38.0,4.222780569514238,1.083752093802345,1091.0,1.8274706867671693,34.02,-118.39,3.229,3.896441536050082,258.36051001934766,0.4327646733992424,37.85151233927451,2.943602775511668
3.9688,35.0,4.981981981981982,1.0337837837837838,2101.0,2.365990990990991,34.01,-118.39,3.551,4.819167451611442,421.7196260201112,0.4749094887613865,18.89005234702996,2.9529753300696613
5.4035,44.0,5.616541353383458,0.9849624060150376,618.0,2.3233082706766917,34.01,-118.4,3.563,5.702284286993815,110.03210892333269,0.41365454482455893,87.43527493942513,2.949509332075424
4.6932,40.0,4.492424242424242,1.0378787878787878,371.0,2.810606060606061,34.02,-118.4,3.328,4.3284629827947905,82.58345547889355,0.6256322384764664,126.5013473679209,2.9401257286041336
5.2035,40.0,5.83955223880597,1.0037313432835822,826.0,3.082089552238806,34.0,-118.39,4.857,5.817838069960584,141.4491770553486,0.5277954367736888,62.99636796247413,2.9623519878636997
6.603,32.0,6.497512437810945,1.0398009950248757,1030.0,2.5621890547263684,33.99,-118.39,3.692,6.248797818141812,158.5221808093734,0.3943337831078941,64.10679605426525,2.9717327100531774
5.1322,43.0,4.309859154929577,0.9507042253521126,402.0,2.8309859154929575,33.99,-118.39,3.149,4.533328564943287,93.27448816180177,0.6568625926887448,127.66666634908789,2.9717327100531774
4.056,35.0,4.246376811594203,1.1188405797101448,1104.0,3.2,34.0,-118.39,3.391,3.79533339536264,259.9862868974273,0.753583440282398,36.739130401504404,2.9623519878636997
4.85,34.0,5.35693215339233,0.9882005899705014,872.0,2.5722713864306783,34.0,-118.4,3.294,5.420890036770978,162.77970529607924,0.48017612181734287,55.61926599126231,2.958896973535916
5.444,37.0,5.922779922779923,0.996138996138996,751.0,2.8996138996139,34.0,-118.4,3.36,5.945730465332596,126.79854443231876,0.4895696696228524,72.49001321905457,2.958896973535916
5.9632,36.0,5.8986175115207375,1.1059907834101383,704.0,3.2442396313364057,33.99,-118.4,3.281,5.333328511115472,119.34997976644874,0.5499999067578283,84.7045453342265,2.968288614673444
5.4663,36.0,5.39647577092511,0.9383259911894272,591.0,2.60352422907489,33.99,-118.4,3.267,5.751167579741594,109.51589807338051,0.4824488901911036,92.49238563030055,2.968288614673444
4.6687,44.0,5.782016348773842,1.0490463215258856,1012.0,2.757493188010899,34.0,-118.4,3.443,5.5116830576943325,175.02541742020347,0.4769084943329795,46.1333991638998,2.958896973535916
5.7405,48.0,5.324626865671642,0.9440298507462688,693.0,2.5858208955223883,34.01,-118.4,3.516,5.6403102308176205,130.14994051844144,0.4856341064120949,82.8354977159661,2.949509332075424
4.5982,44.0,5.506849315068493,1.0794520547945206,961.0,2.632876712328767,34.01,-118.41,3.335,5.101518116613928,174.50991855914415,0.4781093659154634,47.848074872166414,2.946073200041037
5.5284,37.0,5.46360153256705,0.992337164750958,689.0,2.6398467432950192,34.0,-118.41,3.31,5.505785957489826,126.10727004628508,0.483169617035575,80.23802600836282,2.955471755913093
5.3683,26.0,5.875586854460094,1.0539906103286385,1218.0,2.859154929577465,34.01,-118.41,5.00001,5.574604955942737,207.29840658844537,0.4866159779071488,44.07471260749202,2.946073200041037
4.7031,43.0,3.891050583657587,1.0291828793774318,1290.0,2.509727626459144,34.01,-118.41,3.025,3.7807146629728985,331.5299147968119,0.6449998342350427,36.45813950662159,2.946073200041037
2.8797,33.0,3.5779220779220777,1.0541125541125542,2475.0,2.6785714285714284,34.01,-118.41,2.853,3.3942472933424033,691.7420934150955,0.7486386292371163,11.635151510450445,2.946073200041037
2.9213,42.0,3.8990825688073394,1.0045871559633028,997.0,2.286697247706422,34.01,-118.42,3.05,3.8812746752608254,255.70111089077392,0.5864704378228759,29.300902678735305,2.942667038589317
2.55,38.0,4.438356164383562,0.958904109589041,268.0,3.671232876712329,34.0,-118.41,2.714,4.6285666016376865,60.38270244463803,0.8271603074607949,95.14925337630876,2.955471755913093
5.0357,45.0,4.870619946091645,0.9568733153638814,883.0,2.3800539083557952,34.0,-118.42,3.298,5.090135525520338,181.29105298340858,0.4886551293353331,57.029445009026674,2.952076438712252
3.9643,46.0,5.526315789473684,1.0526315789473684,69.0,3.631578947368421,34.0,-118.41,2.75,5.249995012504739,12.485712026394967,0.657142738231314,574.5362235574461,2.955471755913093
3.2708,33.0,4.4319066147859925,1.1634241245136188,734.0,2.8560311284046693,34.0,-118.42,3.25,3.809361274227935,165.61717070797815,0.6444247887469967,44.56130784119713,2.952076438712252
3.7614,37.0,3.941176470588235,1.0529411764705885,1008.0,2.9647058823529413,34.0,-118.43,3.143,3.7430132049595253,255.7611291352359,0.752238615103635,37.31547615345687,2.948711125220645
3.8021,45.0,4.876456876456876,1.051282051282051,1190.0,2.773892773892774,33.99,-118.43,3.23,4.638576518959365,244.02958666888497,0.5688335353587062,31.95042014121813,2.9581351050957747
5.9641,44.0,4.357142857142857,1.0285714285714285,156.0,2.2285714285714286,33.99,-118.44,2.75,4.236106992673758,35.80327047138055,0.5114752924482936,382.3141001133712,2.954810535381246
8.6718,32.0,7.073943661971831,0.9929577464788732,1400.0,2.464788732394366,33.99,-118.37,4.391,7.124106300545428,197.90937968827086,0.3484320064934346,61.94142852718469,2.9787096703102827
5.3194,35.0,6.029315960912052,1.0553745928338762,1449.0,2.3599348534201954,33.99,-118.36,3.137,5.712957549759358,240.32572999459802,0.391409983704557,36.71083503332585,2.982242327511298
5.1695,36.0,6.207692307692308,1.0442307692307693,1305.0,2.5096153846153846,33.99,-118.37,3.97,5.944745688273006,210.22301446221576,0.40427502781195335,39.61302678956856,2.9787096703102827
6.8112,25.0,7.076693227091633,1.0079681274900398,2519.0,2.508964143426295,33.98,-118.38,5.00001,7.0207440228982225,355.9571629301912,0.3545390069025809,27.03930129930953,2.9845802552452905
6.431,30.0,7.06390977443609,0.849624060150376,740.0,2.781954887218045,34.0,-118.35,4.925,8.314149506355005,104.75783509016279,0.39382644770737885,86.90540528796566,2.976467923563099
5.3462,46.0,6.75,0.998015873015873,1389.0,2.755952380952381,34.0,-118.35,2.704,6.763412706242536,205.77774729218558,0.40828918113528884,38.48956080742291,2.976467923563099
5.0514,48.0,5.971677559912854,0.9564270152505446,1115.0,2.429193899782135,33.99,-118.35,2.691,6.2437292349163585,186.71467139655812,0.4067857764630896,45.30403583380804,2.9858042970027383
4.1375,43.0,5.070610687022901,1.045801526717557,1145.0,2.185114503816794,33.99,-118.36,2.871,4.848535509794514,225.8110205777287,0.430937062171238,36.13537114748002,2.982242327511298
4.6406,45.0,5.508241758241758,1.010989010989011,909.0,2.4972527472527473,33.99,-118.36,2.689,5.448364176074565,165.0254064492529,0.45336650123421124,51.05170511435456,2.982242327511298
3.2021,45.0,5.281437125748503,1.2005988023952097,679.0,2.032934131736527,33.99,-118.35,2.221,4.398998829761573,128.56346772097606,0.38492056203885056,47.15905736795426,2.9858042970027383
5.0407,44.0,6.7293868921775895,1.0845665961945032,1183.0,2.5010570824524314,34.0,-118.34,3.149,6.204672641695595,175.79607818047597,0.3716618989016406,42.60946741960315,2.980070351518569
5.8993,49.0,7.051724137931035,1.0123152709359606,1108.0,2.729064039408867,34.0,-118.34,3.133,6.9659298584731815,157.12467209478976,0.38700658151426054,53.24277973534045,2.980070351518569
4.2917,52.0,6.329545454545454,0.9602272727272728,486.0,2.761363636363636,34.0,-118.33,2.476,6.591709111592877,76.7827526806423,0.4362656402309221,88.30658418043912,2.983701945570304
4.0,49.0,6.866295264623956,1.0362116991643453,1018.0,2.8356545961002784,34.0,-118.34,2.968,6.62633769124938,148.26042465497264,0.41298168427568976,39.29273080619575,2.980070351518569
3.7344,47.0,6.219101123595506,1.1179775280898876,437.0,2.455056179775281,33.99,-118.34,1.794,5.562809094572771,70.26737804192115,0.39476055079730976,85.45537737882064,2.989395474004735
3.825,48.0,6.168421052631579,1.0789473684210529,497.0,2.6157894736842104,33.99,-118.34,1.83,5.717067871985874,80.57165929299039,0.42406136469994943,76.9617704688898,2.989395474004735
6.939,40.0,7.075794621026895,0.9657701711491442,1063.0,2.5990220048899757,34.0,-118.35,3.72,7.326574692230255,150.23045561705032,0.36731162742555096,65.27751640143225,2.976467923563099
6.4018,42.0,5.480916030534351,1.068702290076336,324.0,2.4732824427480917,34.12,-118.58,5.00001,5.1285666296983665,59.11419534267467,0.45125339956240207,197.5864191432518,2.787227170504771
6.4504,35.0,5.2428884026258205,1.032822757111597,1054.0,2.3063457330415753,34.11,-118.59,4.07,5.076266271496429,201.03418536201056,0.43989974915100777,61.19924092865347,2.7937865523335907
7.6091,43.0,5.640506329113924,1.1088607594936708,960.0,2.430379746835443,34.09,-118.6,4.385,5.086753403498643,170.1974563608639,0.43087963635661747,79.26145825076931,2.8099674909151537
6.91,40.0,4.920454545454546,1.0284090909090908,399.0,2.2670454545454546,34.08,-118.6,3.8,4.784525734383817,81.09005280386917,0.4607389363856203,173.1829569594412,2.8195360079275513
4.625,16.0,4.984375,0.921875,149.0,2.328125,34.07,-118.6,4.333,5.406773796041984,29.89341093047555,0.46708454578868047,310.40268248051893,2.829107509445341
9.7646,23.0,4.975609756097561,0.975609756097561,117.0,2.8536585365853657,34.08,-118.69,5.00001,5.099994772505358,23.51470115635908,0.5735292964965629,834.581189448024,2.794756035864316
10.076,12.0,6.994535519125683,0.9972677595628416,907.0,2.478142076502732,34.1,-118.66,5.00001,7.013691597229794,129.67263771086508,0.3542968243466259,111.09151035160804,2.7834696513524286
5.8735,35.0,5.811638591117918,1.0566615620214397,1521.0,2.329249617151608,34.11,-118.63,4.481,5.499994794932462,261.71616050048675,0.4007904448705769,38.61604205219195,2.7821954101033275
3.9934,18.0,4.857142857142857,0.8095238095238095,55.0,2.619047619047619,34.08,-118.68,5.00001,5.999992588244449,11.323527080450308,0.5392155752595384,726.0727140714052,2.797377218038356
6.7273,9.0,9.169519152404238,1.2991035044824777,3029.0,2.4686226568867156,34.13,-118.68,5.00001,7.058338355971667,330.3335343241271,0.26922048437174173,22.20964013793013,2.7491797503982873
6.5571,10.0,6.4614243323442135,1.0623145400593472,2030.0,3.0118694362017804,34.13,-118.76,5.00001,6.082396509028984,314.1721672211158,0.4661308119007653,32.30098520576306,2.7287955768067333
4.5333,34.0,7.113564668769716,1.2681388012618298,857.0,2.7034700315457414,34.1,-118.75,3.773,5.609448312947475,120.47404071384882,0.3800442924727092,52.897316157646074,2.7603226804125645
6.8474,9.0,6.35,0.9944444444444444,647.0,3.594444444444445,34.15,-118.8,3.567,6.385468439193748,101.88974773389799,0.5660541540772112,105.83307557058258,2.6999557959344487
5.3749,16.0,7.783641160949868,1.0211081794195251,1228.0,3.2401055408970976,34.17,-118.75,3.461,7.622731552932148,157.7667593919994,0.41627113296042056,43.76954393829841,2.692455997783437
5.8788,12.0,7.780310880829015,1.096373056994819,2484.0,2.5740932642487047,34.11,-118.84,5.00001,7.096401844964289,319.2674070201055,0.3308470539068451,23.666666657139025,2.7301636031564134
6.9935,22.0,6.9826451226810295,1.0353081986834232,4054.0,2.4260921603830043,34.14,-118.82,3.855,6.744502156032889,580.582193164823,0.34744595641222203,17.25086334058933,2.7052007873723563
5.8548,7.0,6.444206008583691,1.0815450643776825,1143.0,2.4527896995708156,34.14,-118.79,5.00001,5.958327824244512,177.36860384489862,0.3806193215555765,51.22309706804628,2.7119891777070206
7.9184,19.0,5.970890410958904,1.1746575342465753,2782.0,4.763698630136986,34.05,-118.74,5.00001,5.0830860517168315,465.9270799823875,0.797820342435595,28.46297626582927,2.8112576011457993
8.4476,21.0,7.538310412573674,1.1355599214145382,1509.0,2.9646365422396856,34.04,-118.85,5.00001,6.6384024585694625,200.1774558534467,0.3932759447022528,55.98144462824291,2.7965688441374055
6.83,28.0,6.748743718592965,1.0804020100502512,487.0,2.4472361809045227,34.05,-118.78,5.00001,6.246505846257381,72.16156786288012,0.36262094403457346,140.24640628286159,2.8018810288804246
8.8666,25.0,6.981132075471698,1.089622641509434,1560.0,2.452830188679245,34.06,-118.58,5.00001,6.406920526982026,223.45942745040634,0.35135130102265144,56.837179450745396,2.8445089734433964
7.4001,25.0,5.900166389351082,0.9717138103161398,1530.0,2.545757071547421,34.06,-118.62,5.00001,6.071911559556768,259.31467686178206,0.4314720080894876,48.366666635054465,2.8329841686814974
8.7364,23.0,7.283112582781457,1.2127483443708609,2750.0,2.2764900662251657,34.02,-118.66,5.00001,6.005455798914263,377.5857631139348,0.312570995955244,31.76872726117501,2.8605298984628704
2.9541,15.0,5.520370370370371,1.1574074074074074,1694.0,3.137037037037037,34.71,-117.76,1.067,4.769595879069161,306.863413047218,0.5682655797170704,17.43860683740342,2.650754100251473
3.46,32.0,6.8843137254901965,1.2666666666666666,1733.0,3.3980392156862744,34.71,-117.96,1.239,5.434980229349975,251.7316638042869,0.49359149765546456,19.965377945778776,2.530481633997771
2.4348,34.0,4.911290322580645,1.1491935483870968,797.0,3.213709677419355,34.74,-118.09,1.048,4.2736804916745195,162.27911309916252,0.6543512624966231,30.54956081486881,2.432690958588862
2.5764,14.0,5.08984375,1.00390625,1228.0,2.3984375,34.71,-118.06,1.5,5.070033860199735,241.2647261981812,0.47122016835582264,20.98045600897357,2.4742185230896654
5.3267,6.0,6.663677130044843,1.061883408071749,3489.0,3.12914798206278,34.68,-118.11,1.401,6.275331928213598,523.5847128133304,0.4695827020747358,15.267125246412403,2.4725422746638768
4.6417,17.0,6.8292011019283745,1.0743801652892562,1219.0,3.3581267217630852,34.69,-118.12,1.257,6.356404340064679,178.49815861442858,0.49173046450255803,38.0779327005103,2.458768248534215
4.6629,12.0,6.82798459563543,1.123234916559692,2439.0,3.1309370988446728,34.68,-118.12,1.315,6.078851730942287,357.2063774649806,0.45854477209881983,19.118081172973316,2.4672671723994553
2.75,34.0,5.556701030927835,1.0231958762886595,1269.0,3.270618556701031,34.69,-118.13,0.968,5.430725170978928,228.37287170284128,0.5885898755227867,21.670606759912836,2.453504289786353
4.025,28.0,5.933884297520661,1.024793388429752,347.0,2.8677685950413223,34.68,-118.13,1.026,5.7903169304165445,58.47770602255929,0.4832868266327214,115.99423597696186,2.4620213849599333
